lang,audio_id,duration_sec,sample_rate,audio_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
1,20120419-0900-PLENARY-10-de_20120419-17:27:06_11,6.4599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_508/audio_8.wav,-498.91483,62.658268,-18.569864,16.325779,-24.715368,-26.02472,-13.330718,-8.55928,-8.774526,2.1418872,-15.557469,0.17366666,-12.410611,-0.006826277,-0.0014273287,-0.014749482,-0.028014315,0.0014071893,-0.0002856417,-0.03324932,-0.007995027,-0.0025690303,-0.00012203193,0.008008635,-0.0019507733,0.017336018,-0.024191638,-0.010905385,0.010332218,-0.006983009,0.0036463977,0.006635498,-0.009361457,-0.0042393464,-0.000882086,0.0075690444,0.0092116855,-0.005468993,-0.010913934
1,20110119-0900-PLENARY-5-de_20110119-12:57:10_11,6.604,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_259/audio_1.wav,-276.6669,63.181454,-33.78602,23.564968,-23.260956,-22.174759,-5.699925,-19.705708,-7.4285645,-8.027983,0.29528,-5.648386,-11.434198,-0.18156132,-0.025382727,0.07249557,-0.010905576,0.040464,0.047299154,-0.044778816,0.016773393,-0.023758471,-0.041123733,-0.0121844765,0.036966193,-0.011303328,-0.0357695,-0.01743759,-0.007483802,0.0033961951,0.0019239009,0.008130397,0.0085715875,0.00080796954,0.0030686816,-0.011577508,0.012148035,0.018733848,0.012451074
5,20201111-0900-PLENARY-de_20201111-18:35:12_6,7.7794375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_384/audio_1.wav,-343.78012,42.318737,-33.115,39.949604,-5.282721,-26.710073,-28.95148,-16.953474,-22.05093,-7.09781,-8.332622,-15.304577,-8.947105,-0.04478941,0.0006624433,-0.081323296,-0.023262901,-0.011631272,-0.03249959,-0.024871076,-0.015478999,0.0124688335,-0.025584897,-0.020187613,-0.01440109,0.011384054,-0.17465888,0.046018023,-0.010414284,-0.019800333,0.0018133253,0.019739384,0.017733494,-0.006738008,0.0015498078,0.00014612301,0.008658709,0.0021010204,0.018765163
2,20150707-0900-PLENARY-4-de_20150707-11:50:05_8,3.4199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_525/audio_2.wav,-320.93033,81.41757,-49.984802,47.31776,-20.556225,-13.204532,-29.91458,-9.877105,-36.97181,2.5988064,-25.892218,0.357702,-17.998127,-0.72942764,-0.27061427,0.073712215,-0.11825606,-0.05993124,0.0527551,0.010628321,0.011148977,-0.05577168,0.048834544,0.031950824,-0.023644704,0.008350116,-0.007012144,0.015595057,0.06353508,0.0068855425,0.035187162,-0.022105204,0.019233657,-0.022959229,0.0093092825,0.00016794218,0.024076037,0.020880118,0.024069741
5,20131211-0900-PLENARY-11-de_20131211-15:33:22_16,3.6799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_64/audio_0.wav,-474.61743,98.774254,-7.54789,36.8039,-49.31524,-5.972582,-20.421679,-8.921464,-15.495356,-6.0715675,-2.107453,-7.789213,-9.504608,0.4522157,-0.10020529,-0.09714744,0.20955591,0.07328622,0.008919966,-0.08049279,0.062399637,-0.064546265,0.030833608,-0.0046808044,-0.004551083,-0.052636772,-0.28850165,-0.0103645325,0.09322922,-0.012320529,0.13147494,0.034453683,-0.022921389,-0.040522825,0.008164214,0.022536729,0.012326891,0.032037374,0.013786617
2,20140312-0900-PLENARY-14-de_20140312-18:48:41_3,4.8599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_45/audio_1.wav,-485.55988,89.412155,-28.04213,40.444683,-11.96832,-4.960473,-32.32788,2.2966757,-23.03948,2.8549116,-13.02221,3.343171,-10.763962,-0.59603655,0.3251362,-0.053191762,-0.057064906,0.080336615,-0.097273506,0.11173129,-0.102122545,0.055131666,-0.070063524,0.043394722,0.008470335,0.030315349,0.09431154,0.016390868,0.0017332834,-0.038974643,0.0013270418,-0.0095722,0.024273684,-0.01682475,0.004365758,-0.023438413,0.0095974095,-0.007816129,0.010774824
5,20191219-0900-PLENARY-de_20191219-10:44:17_4,1.439875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_354/audio_5.wav,-491.703,52.86438,-9.511425,9.510277,-37.85768,-31.109829,-27.33738,-21.679588,-27.446999,11.844808,-23.068563,-2.2523408,-0.79416585,-0.5808009,0.858916,-0.791564,0.13578081,-0.20696421,-0.18238102,-0.1173614,-0.032663636,-0.044315286,0.025582274,-0.075088926,-0.029392878,-0.06447443,-0.3509463,-0.27692932,0.0948076,-0.062136166,0.007892079,-0.06371575,0.07635841,0.017616836,-0.00020400684,0.045249242,0.040779803,0.097942874,0.07912237
5,20150429-0900-PLENARY-17-de_20150429-15:55:49_3,8.6999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_567/audio_11.wav,-401.9716,71.82831,-39.94112,39.81145,-45.663864,-7.780355,-24.566662,7.0858803,-19.055128,-7.8818474,-8.196228,-10.551508,-1.438819,0.20793945,-0.04070187,-0.07909245,-0.03528432,-0.06401905,-0.015432471,-0.013798236,0.053974118,-0.01690923,0.018719437,0.010385977,0.028443448,0.00302974,0.00039187685,0.045304958,0.0026584708,-0.00658807,-0.007432745,-0.019348202,0.0045295744,-0.0027196298,0.0044622985,-0.013912138,-0.0051984354,-0.0076392004,0.006759603
2,20110928-0900-PLENARY-2-de_20110928-10:37:02_21,9.4600625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_95/audio_3.wav,-403.94376,90.4933,-9.415676,30.418686,4.0832496,-20.061502,-9.658123,-13.251223,-15.957909,-5.221657,-10.729029,-0.043858238,-14.24259,0.04068111,0.000506255,0.020338943,-0.018575622,-0.01045647,-0.0070519815,0.029709259,-0.018759914,0.0042436565,0.0024094777,0.013617297,0.011160798,0.01637261,0.0046946104,-0.017298717,0.0038587626,0.0018128084,-0.003041185,0.002203329,0.006787751,0.0031465185,0.0098060435,-0.009138608,-0.0048546484,-0.00056101475,-0.0011196379
5,20151029-0900-PLENARY-4-de_20151029-08:35:55_14,4.21975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_301/audio_8.wav,-369.3168,86.24734,-21.747168,41.10048,-18.02739,-7.508251,-44.2719,0.14554708,-33.099678,-1.8014376,-16.55082,-9.324662,-16.079336,-0.57221395,0.026400385,0.05633384,-0.16910319,-0.028545624,-0.055261254,0.03253491,-0.07402027,0.017403001,-0.013132254,0.06879681,0.019075602,0.014269038,-0.20909177,-0.020480853,0.040636804,-0.06561642,-0.021724574,0.044617962,0.054165855,0.0040145456,0.01699138,0.009074133,0.05120064,0.041085966,0.037268393
2,20130416-0900-PLENARY-11-de_20130416-17:59:10_10,8.6190625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_180/audio_10.wav,-371.0027,70.42971,-13.54776,7.7061915,-23.82488,-17.180246,-14.411697,-12.674455,-6.9880805,-4.412253,-5.927289,-1.3018978,-14.569986,0.073255695,0.011161114,0.03747464,-0.022348806,0.011971652,0.020571103,-0.017582448,-0.0077775493,-0.027274696,0.025186053,0.0042739124,0.015530668,0.005322675,-0.03553782,-0.026471272,-0.0071052895,-0.020562511,-0.0072629573,0.006279646,0.00047101887,0.0022820851,-0.002277492,-0.0054205707,-0.0010333194,0.005998824,0.0003612802
1,20101007-0900-PLENARY-4-de_20101007-09:35:09_4,9.78,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_489/audio_5.wav,-459.70468,71.99181,-14.452185,11.062765,-23.755926,-20.483633,-16.655409,-25.366386,-2.1290855,-13.792355,-3.681537,-4.724014,-7.645009,-0.25317848,-0.093054935,0.02121331,0.07381283,0.090458326,0.00031853063,-0.025206484,0.011277182,-0.0040878416,0.021578088,-0.03799945,0.019354308,0.017331986,-0.07374913,-0.008914032,0.010450468,-0.002821036,0.009135238,0.013379328,-0.0025813428,0.0039904537,-0.0073951627,0.0099724075,0.0017149397,-0.006784297,0.0059663104
2,20150624-0900-PLENARY-14-de_20150624-18:23:03_3,5.5395,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_531/audio_5.wav,-398.85602,81.16081,-25.38324,42.507797,-37.89003,-5.8538322,-25.41266,-15.576958,-21.963085,10.721466,-23.633242,13.684842,-25.345825,-0.13147502,0.06855789,0.033994243,0.037565242,0.009584154,-0.0025924586,0.055505425,-0.06717929,-0.082855,-0.009540806,-0.063152865,-0.013557465,0.02567253,-0.044575784,-0.09449155,-0.008252176,0.041326072,0.070851214,-0.012021743,-0.04395845,0.012833771,0.051187705,0.0002555021,0.039060663,-0.062662706,0.0059442297
1,20180416-0900-PLENARY-4-de_20180416-17:33:51_0,0.9998125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_460/audio_4.wav,-420.08563,73.63986,-26.034555,25.956945,-25.939844,-12.723522,-7.9631333,-34.086018,-3.4271283,-1.476584,-16.612486,-0.0049672127,-13.4728565,3.2213154,2.1231277,-0.39592755,0.7788132,-0.053557586,-0.44797024,0.1917488,-0.61236197,0.1844992,-0.18243966,-0.0897433,0.061278548,-0.360073,-0.677569,-0.30691704,0.2391743,-0.056960203,0.034102503,0.13542168,0.044629116,0.0045900797,-0.13180453,-0.052722584,-0.07753025,-0.05367129,0.09555132
2,20121022-0900-PLENARY-18-de_20121022-21:12:33_23,4.1599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_6/audio_6.wav,-379.22888,90.54096,-31.252136,28.274376,-17.999714,-8.344898,-8.941324,-25.692812,-4.4240704,-14.477075,1.5678487,-5.7502627,-14.939704,0.07702556,0.06574203,-0.052494816,-0.041366283,0.013869045,0.0051638577,-0.021231256,-0.019163141,-0.0137839,0.0004807046,0.03568423,0.0296203,-0.01439333,-0.31620136,0.019555775,-0.0042882836,-0.12557508,0.008783212,0.00024969762,0.018622298,0.026028931,0.009008637,0.028396428,0.0013433432,0.02396014,0.02225396
1,20120214-0900-PLENARY-14-de_20120214-20:02:13_4,6.44,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_215/audio_8.wav,-445.59534,57.168606,-4.915553,27.327173,-21.949999,-21.128515,-8.902549,-3.8746903,-15.625402,2.6119807,-10.408461,3.2060533,-18.859121,-0.13531747,0.19638242,0.06652623,0.069582194,-0.054624513,-0.019803287,-0.017336437,-0.05592051,-0.011801724,-0.028065488,-0.029327061,0.029542712,-0.05397363,0.03809221,0.030036163,0.03291194,0.009846632,0.007839439,0.010029299,-0.0060913605,-0.012122339,-0.0029370915,0.0044475873,-0.002493698,-0.008712695,-0.018751722
5,20131118-0900-PLENARY-15-de_20131118-21:50:02_14,6.44,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_260/audio_5.wav,-467.27917,80.61003,-6.9521804,45.03572,-23.501913,3.1243744,-20.705599,-8.465485,-19.398602,-4.493469,-6.246908,-3.6439059,-14.5075035,-0.36178356,-0.026323043,0.0031555411,-0.15111367,0.073503695,0.038960047,0.06372289,0.08875949,0.024832813,0.056811932,0.034049317,0.020751618,0.062421452,0.071884744,0.0081272535,-0.021497298,0.010239556,0.017374385,-0.005271748,-8.409337e-05,-0.01033975,0.00022850998,-0.0054509505,-0.0011276526,0.0074190404,-0.004114594
5,20121211-0900-PLENARY-14-de_20121211-22:30:06_7,9.3589375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_53/audio_7.wav,-463.98346,70.90346,-0.06006042,45.603863,6.063304,-16.595287,-21.323544,4.181372,-15.395696,-4.8823514,-10.866996,-2.6814961,-1.332761,-0.059055116,0.022703465,0.003302403,0.006342562,0.02074693,-0.017165951,-0.0006594923,0.0027120663,0.008807024,-0.015391905,0.01048228,-0.014676909,0.006052065,-0.015456852,-0.0062809256,-0.005036762,-0.0064349184,0.0034931186,-0.00073210476,-0.0063808174,-0.011032985,-0.00031872388,0.0031801758,-0.0059206556,-0.0012822762,-0.0015013111
2,20121212-0900-PLENARY-6-de_20121212-12:02:35_22,6.8000625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_118/audio_1.wav,-372.98254,90.822205,-14.266332,27.854643,-24.331911,-5.610189,-4.4680095,-29.20313,-10.63605,-12.937542,-7.9310784,0.57434297,-10.791501,-0.25820166,0.013038882,0.038399708,-0.056649342,0.011372111,0.05146029,-0.044364713,0.07997302,-0.029380389,0.030482294,-0.014833928,-0.022983445,-0.0027036346,0.023205692,-0.0049936627,0.0029725244,-0.009508716,0.010613017,-0.01966991,-0.0028504701,0.021755854,0.0032577584,0.022109672,0.008337293,0.010266312,-0.000894226
1,20151005-0900-PLENARY-10-de_20151005-18:36:13_15,8.3399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_71/audio_1.wav,-386.46402,87.6638,-28.533554,25.950588,-42.335007,-22.666506,-22.815113,-1.9248004,-21.223799,-4.843289,-19.194374,-6.0694714,-9.221386,-0.0037879487,-0.13698873,-0.028553119,-0.009478503,-0.028177755,-0.020435264,-0.031822067,0.042203687,-0.04656633,0.042537306,-0.012157575,0.05217472,-0.00794478,0.0724309,-0.015604309,-0.006754164,0.011952434,-0.004344711,0.008113127,0.012661283,-0.0076334095,-0.007022918,0.007433273,0.01076016,0.008118979,0.006768889
5,20111115-0900-PLENARY-10-de_20111115-16:22:53_6,6.2,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_64/audio_8.wav,-390.39917,81.07307,-12.771843,18.649271,-14.754572,-24.716639,-11.335736,-13.461,-15.585876,-8.5175705,-10.293587,3.6074855,-14.880777,0.34474596,0.40038568,-0.17539108,0.04704581,0.0017822637,-0.12520123,0.067986995,-0.038682405,-0.090219244,0.02179666,-0.015028516,0.065561906,-0.088074744,-0.05084733,-0.06886619,-0.025292069,-0.003633407,0.0052385274,-0.008295784,-0.0139050335,-0.023735723,0.0028952477,0.021187996,0.017861988,0.0063419626,-0.0040626535
1,20091007-0900-PLENARY-10-de_20091007-17:05:48_11,3.33975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_526/audio_0.wav,-477.2768,94.10891,-7.471164,24.348116,-26.177355,-24.09089,-16.475851,-28.412624,-14.437962,-6.463711,-12.380204,2.2410283,-15.080446,0.17670241,0.033427782,-0.02893735,0.017652946,-0.13312179,-0.17969342,0.0442453,-0.028965633,0.06664621,0.035955656,-0.16316596,0.02884973,-0.12797864,0.047453783,0.03606168,-0.018461837,0.01671903,-0.028685758,0.0083346255,0.028366141,-0.0032021727,0.013364799,0.0406778,0.057472948,0.003137363,0.008049825
1,20141022-0900-PLENARY-10-de_20141022-16:55:53_10,1.939625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_80/audio_7.wav,-371.82608,103.81026,-10.25962,30.798878,-37.253117,1.9937007,-24.70036,1.9010936,-13.195836,2.6007555,-1.2415904,4.2824197,-11.58764,-1.1311532,0.32423156,0.0014861196,0.03972311,0.21136892,-0.07292024,0.22538714,-0.16098508,0.14740343,-0.14148627,0.08372266,-0.09846408,0.084163785,-0.066098176,-0.15517363,0.066603355,-0.03965314,-0.022686234,0.0019169591,0.06525193,-0.016689723,-0.035483938,0.005989699,0.06628704,0.08076521,0.031273037
1,20180702-0900-PLENARY-de_20180702-21:28:12_11,1.5399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_209/audio_10.wav,-537.1486,47.654366,16.662914,38.915775,-28.599615,-13.611682,-21.495571,-22.395517,1.1813635,-13.275909,-14.537938,-5.1300364,-10.580704,-1.2270831,-0.14367141,-0.12309592,0.052528035,0.098922394,0.40560135,0.22183654,-0.13087466,0.12555993,0.1258483,-0.079639874,-0.010037268,0.073100254,-1.1363914,-0.0015527057,0.11667068,0.021158094,0.05154547,0.11225814,0.09228034,0.07855749,-0.013567501,0.022009192,0.067597814,0.004758719,-0.0050877347
1,20141112-0900-PLENARY-3-de_20141112-15:36:33_11,9.419875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_374/audio_5.wav,-331.87488,101.2741,-23.918222,7.1155605,-50.03158,-8.963971,-20.312485,-19.124931,-16.342579,-6.694364,-21.350725,-2.416711,-13.754016,-0.08147137,-0.016135504,0.038545776,0.028817367,0.03391194,0.023443114,-0.00026190205,0.011074285,0.0034428483,-0.012514316,0.01537943,-0.0072334385,0.00040181275,-0.035292707,0.026021475,-0.0039951685,-0.0058273436,0.016785277,-0.0019111532,0.01145695,-0.0047365897,0.0022690394,-0.0024138722,0.004128759,-0.0007764169,0.009102471
2,20190716-0900-PLENARY-de_20190716-20:21:02_5,6.02,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_280/audio_1.wav,-493.95093,24.030107,-1.5446346,43.930576,-17.970688,-21.244883,-23.64737,-15.985003,-11.679638,-4.307628,-16.166956,0.23385711,-11.688206,0.34036458,-0.11233381,-0.0628024,0.038298585,-0.0077523696,0.016580803,-0.022811895,0.0012518533,-0.010480974,0.0037348827,-0.028325917,0.0024769928,-0.005927021,-0.028672684,0.008968188,0.011933619,-0.0023911067,-0.0010009753,0.006684899,0.0040625725,-0.010323318,0.0024982179,-0.0063149836,-0.008681082,0.0036969248,0.00838198
5,20181022-0900-PLENARY-de_20181022-20:45:59_4,6.88,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_453/audio_11.wav,-500.66928,37.907112,-15.693891,21.978584,-38.21434,-31.986597,-22.141071,-8.433844,-21.336388,-11.421948,-8.309636,-17.916664,-5.2625217,0.24281183,-0.0313537,0.008371256,0.094119474,-0.027200311,-0.029424986,-0.039079145,0.03736714,-0.033734802,-0.011729214,0.0036165144,0.0011082803,-0.005764982,-0.020391185,-0.022099745,-0.011712754,-0.0033630764,0.017921185,0.0025670365,-0.006685281,-0.0075671505,-0.005157594,-0.008128489,-0.0012931796,0.0042286925,0.009320023
2,20151202-0900-PLENARY-2-de_20151202-15:06:38_2,7.217625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_348/audio_0.wav,-400.79214,86.11167,-30.670084,32.204185,-30.394375,-17.324902,-33.072254,-12.038761,-32.374447,2.9296286,-25.73728,1.541626,-13.411675,0.016720451,-0.05414263,-0.03469207,-0.04047318,-0.034169212,0.03322072,0.01152512,0.02074479,-0.010079144,-0.012261906,0.0010496837,0.0023022161,-0.010850799,0.0020322218,0.03332022,0.008501981,-0.0068498775,0.0024453353,-0.0016444528,0.001902787,-0.015394442,-0.006039634,-0.0030349628,0.0028255263,0.013429572,0.007299291
1,20130116-0900-PLENARY-8-de_20130116-13:43:10_4,4.1194375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_302/audio_3.wav,-382.56073,88.63053,-0.94470364,48.274124,-12.379838,-16.659801,-16.406801,-10.905465,-7.300295,-10.922361,-13.36769,-4.496873,-4.1786118,-0.059986863,0.07399387,-0.16527104,0.0999089,-0.0024514985,-0.11767593,0.034487426,-0.015066443,-0.037163753,-0.05136687,-0.03374456,-0.0161934,-0.012802837,0.018782495,0.070953816,0.013441683,0.05534529,0.05403862,0.014033308,-0.0009154243,-0.0016961676,0.0006491154,-0.004550549,-0.020306438,-0.023986235,0.008071274
5,20140114-0900-PLENARY-13-de_20140114-20:06:32_1,2.6399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_365/audio_5.wav,-478.07803,58.920006,-7.767524,38.027657,-37.29894,4.4188876,-25.404623,12.006526,-20.30843,10.776889,-16.637323,8.272746,-6.6349177,-0.4322989,-0.52226806,-0.015083905,-0.12971179,-0.067141816,0.303769,-0.08260798,0.2525302,0.015202074,0.14562236,0.03723353,0.014504881,0.060664777,0.33232525,0.111878105,-0.016037052,-0.019272478,-0.0032568988,-0.108767375,0.0041777366,-0.0018145586,-0.0007894617,-0.02144995,-0.0034081032,0.0040731267,0.004414667
2,20201019-0900-PLENARY-de_20201019-17:20:10_12,8.5199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_307/audio_9.wav,-383.0184,45.29029,-36.371758,21.765825,-3.694278,-21.046295,-27.187202,-23.361732,-19.149065,-7.0063295,-11.33042,-5.0187144,-11.908373,0.014448927,-0.02157823,-0.08788556,-0.03763998,-0.048941463,0.029908238,0.031399332,0.055573646,0.0047939103,-0.017487563,-0.02851882,-0.017409265,0.0031509243,-0.012222756,0.10389235,-0.027896572,0.009485776,-0.0092084035,0.004357217,0.023523895,0.019787319,0.0029463738,0.0047184643,0.0022975996,-0.0016208353,0.011450672
2,20180704-0900-PLENARY-20-de_20180704-20:14:32_6,5.64,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_347/audio_2.wav,-460.08948,70.265114,-9.973274,51.39101,-35.045124,-23.40257,-13.304579,-20.693148,-7.771652,-11.544749,-10.380698,2.639419,-13.384909,-0.13615248,-0.15069343,-0.08651625,-0.026967151,0.0312405,-0.019870821,-0.04658769,-0.026300568,0.0016193491,-0.011058119,0.020702222,0.0045575816,0.053529326,0.10814559,0.026118668,-0.03658072,-0.014548911,0.01579861,-0.012098942,-0.026894182,0.006462067,-0.023239534,-0.007416872,0.017271778,0.011308549,0.0024648507
1,20170404-0900-PLENARY-5-de_20170404-10:43:55_17,9.0189375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_525/audio_6.wav,-380.04977,48.360962,-29.391415,28.816208,-23.065298,-24.972258,-26.4945,-9.368751,-15.988225,-8.391484,-16.174337,-0.40681258,-17.241041,0.23541275,-0.030342558,0.07290482,-0.049158026,0.022735976,-0.003870613,0.003866754,0.0056988867,-0.016270816,-0.013503534,-0.0060693654,0.0040710117,-0.008702143,-0.01484854,-0.021695703,0.017137641,0.008428076,0.017681846,0.004298167,-0.0020253987,0.006976834,0.0037608838,0.008676946,-0.00099391,0.0051039397,0.011192261
2,20090506-0900-PLENARY-15-de_20090506-22:03:52_21,8.7599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_602/audio_7.wav,-452.10593,81.39416,2.9255474,24.915579,-15.5601635,-16.858414,-8.182834,-8.408955,-14.838232,0.70224047,-3.4764576,-2.2358992,-3.6673453,-0.06256523,0.009114373,-0.021689268,-0.03942533,0.0135216825,0.011833393,-0.018982891,0.09194653,-0.034983493,0.009707562,0.014293677,0.018864268,0.0255162,0.1181986,0.037110593,-0.033808187,0.021768844,-0.009231831,-0.014782025,-0.010764405,-0.02799271,0.0126360385,0.011017142,-0.0042704837,-0.0030021274,0.0042840037
2,20111212-0900-PLENARY-14-de_20111212-21:38:18_3,7.3599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_427/audio_9.wav,-434.66568,37.199642,-4.4947133,18.320047,-28.097174,-6.930359,-33.126766,-13.069658,-9.730989,-7.7658043,2.077089,-16.687983,6.0378423,0.2228715,0.07282951,-0.12797347,-0.03314098,-0.059478186,-0.013897995,-0.080406524,0.070745625,-0.01110363,0.069257505,-0.0024859775,0.04149244,0.053714275,-0.014282628,0.068745844,-0.017839728,-0.046689697,0.0043868246,0.032564066,-0.0025339075,0.0067778644,0.010777616,0.010624546,-0.0030255246,0.010177687,0.014805804
1,20101122-0900-PLENARY-12-de_20101122-20:39:55_10,8.35925,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_363/audio_1.wav,-353.0321,70.363174,-16.28212,17.48601,-24.514526,-23.309723,-14.764221,-16.263597,-1.8520633,-11.308162,4.1252666,-13.111965,-2.817796,-0.117307395,-0.02392935,0.0064189183,0.007841079,0.035424434,0.0239424,0.018752031,0.0054392517,0.002222141,0.022937845,-0.0017514148,0.010133846,-0.015817545,-0.035902187,-0.03331156,0.012448933,-0.0049495874,0.007185584,0.009249977,0.007344782,-0.009321354,0.00075372297,0.008174439,0.008104525,0.011459464,0.0016951829
