lang,speaker_id,audio_id,raw_text,normalized_text,duration_sec,sample_rate,audio_path
de,1917,20200212-0900-PLENARY-de_20200212-19:22:30_4,"Die Umsetzungsfrist für die fünfte Richtlinie war vor wenigen Tagen, am",die umsetzungsfrist für die fünfte richtlinie war vor wenigen tagen am.,4.4594375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_561/audio_1.wav
it,4238,20140414-0900-PLENARY-19-de_20140414-22:21:36_3,"Gegen Ehrenhauser laufen Untersuchungen, weil er am massenhaften Abfangen privater E Mails von uns Abgeordneten hier im vergangenen Herbst beteiligt gewesen sein soll.",gegen ehrenhauser laufen untersuchungen weil er am massenhaften abfangen privater e mails von uns abgeordneten hier im vergangenen herbst beteiligt gewesen sein soll.,9.0385625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_364/audio_11.wav
it,28242,20151007-0900-PLENARY-5-de_20151007-10:53:44_4,Ist das wirklich ein Erweiterungskandidat?,ist das wirklich ein erweiterungskandidat?,2.859875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_546/audio_10.wav
de,96728,20171116-0900-PLENARY-4-de_20171116-10:06:36_4,Daher haben wir Grüne Änderungsanträge eingebracht.,daher haben wir grüne änderungsanträge eingebracht.,3.2399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_249/audio_3.wav
de,1854,20160509-0900-PLENARY-11-de_20160509-18:23:13_8,"Ich denke, ein Punkt dabei wird sein, dass wir stärker Schulungen durchführen müssen für die Menschen, die das nutzen.",ich denke ein punkt dabei wird sein dass wir stärker schulungen durchführen müssen für die menschen die das nutzen.,6.88,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_485/audio_7.wav
fr,96998,20140116-0900-PLENARY-3-de_20140116-09:47:52_3,"Ich möchte drei Überlegungen einbringen, die mir besonders wichtig sind.",ich möchte drei überlegungen einbringen die mir besonders wichtig sind.,3.38,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_600/audio_6.wav
fr,96772,20150609-0900-PLENARY-8-de_20150609-12:46:15_2,"Und wir wissen auch alle, dass wir da in der Europäischen Union noch viel zu tun haben.",und wir wissen auch alle dass wir da in der europäischen union noch viel zu tun haben.,4.12,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_210/audio_4.wav
de,28229,20191022-0900-PLENARY-de_20191022-11:59:28_5,"Wir wollen Dir, lieber Jean Claude, für Deine Lebensleistung herzlich danken.",wir wollen dir lieber jean claude für deine lebensleistung herzlich danken.,3.7,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_548/audio_11.wav
it,28241,20110308-0900-PLENARY-6-de_20110308-12:12:22_11,"Es ist phantastisch zu sehen, wie die Freiheitsbewegungen in Nordafrika auch auf uns Frauen in Europa schauen.",es ist phantastisch zu sehen wie die freiheitsbewegungen in nordafrika auch auf uns frauen in europa schauen.,6.319375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_162/audio_3.wav
fr,28220,20181212-0900-PLENARY-de_20181212-18:20:44_11,Der Premierminister führt jetzt den Vorsitz im Projektgremium für Strukturfonds und sitzt damit wiederum selbst an der Quelle.,der premierminister führt jetzt den vorsitz im projektgremium für strukturfonds und sitzt damit wiederum selbst an der quelle.,7.4,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_496/audio_0.wav
it,96870,20100705-0900-PLENARY-12-de_20100705-19:02:22_7,"Es kann doch nicht angehen, dass nur deswegen, weil viele Seeleute unterschiedliche Sprachen sprechen, Unfälle passieren, bei denen sogar Menschen zu Tode kommen.",es kann doch nicht angehen dass nur deswegen weil viele seeleute unterschiedliche sprachen sprechen unfälle passieren bei denen sogar menschen zu tode kommen.,7.8189375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_135/audio_3.wav
it,34728,20110215-0900-PLENARY-3-de_20110215-09:15:06_5,"Das heißt, unsere Städte werden besser, was die Luftqualität angeht.",das heißt unsere städte werden besser was die luftqualität angeht.,4.5999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_572/audio_9.wav
it,28240,20160705-0900-PLENARY-12-de_20160705-16:05:57_18,"Deswegen Bitte mit Mut vorgehen und Druck machen auf den Rat, dass wir zu mehr Einnahmen aus Umweltsteuern kommen.",deswegen bitte mit mut vorgehen und druck machen auf den rat dass wir zu mehr einnahmen aus umweltsteuern kommen.,6.2399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_574/audio_9.wav
it,28238,20110310-0900-PLENARY-5-de_20110310-11:14:35_2,"Kommissar Siim Kallas hat die richtige Entscheidung getroffen, auch in Absprache mit den EU Verkehrsministern in den Mitgliedstaaten.",kommissar siim kallas hat die richtige entscheidung getroffen auch in absprache mit den eu verkehrsministern in den mitgliedstaaten.,6.3999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_321/audio_1.wav
de,96741,20140113-0900-PLENARY-13-de_20140113-18:30:48_1,"Der vorliegende Initiativbericht versucht, CCS doch noch zu etablieren, indem es als risikoarm und klimafreundlich dargestellt werden soll.",der vorliegende initiativbericht versucht ccs doch noch zu etablieren indem es als risikoarm und klimafreundlich dargestellt werden soll.,9.5799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_355/audio_5.wav
fr,96870,20151028-0900-PLENARY-3-de_20151028-09:07:27_6,"Was glauben Sie, was das für Auswirkungen hätte?",was glauben sie was das für auswirkungen hätte?,1.8360625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_360/audio_2.wav
fr,197448,20200212-0900-PLENARY-de_20200212-09:55:02_13,Deutschland wäre ohne die EU deutlich schwächer.,deutschland wäre ohne die eu deutlich schwächer.,2.37975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_381/audio_9.wav
fr,124837,20190212-0900-PLENARY-de_20190212-20:46:51_2,"Zu einem wertebasierten Handel gehört es ohne Zweifel, dass wir wie auch unsere Handelspartner ein Minimum an Arbeitnehmerrechten garantieren.",zu einem wertebasierten handel gehört es ohne zweifel dass wir wie auch unsere handelspartner ein minimum an arbeitnehmerrechten garantieren.,8.018875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_367/audio_11.wav
fr,1929,20100906-0900-PLENARY-10-de_20100906-19:43:20_19,Mit gut sortierten gebündelten Angeboten hat die Landwirtschaft eine bessere Verhandlungsposition auf den Märkten.,mit gut sortierten gebündelten angeboten hat die landwirtschaft eine bessere verhandlungsposition auf den märkten.,6.48,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_148/audio_2.wav
it,96842,20170215-0900-PLENARY-17-de_20170215-20:26:40_3,"Sie als Vertreterin der Europäischen Kommission sind Hüterin der Verträge. Ich weiß, ich behaupte das, dass Ihnen das alles nicht recht ist, dass Sie heute hier sind.",sie als vertreterin der europäischen kommission sind hüterin der verträge. ich weiß ich behaupte das dass ihnen das alles nicht recht ist dass sie heute hier sind.,9.6991875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_21/audio_8.wav
it,96731,20091111-0900-PLENARY-14-de_20091111-19:04:43_0,Frau Präsidentin! Meine lieben Kollegen!,frau präsidentin! meine lieben kollegen!,2.6199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_482/audio_4.wav
fr,1913,20170314-0900-PLENARY-2-de_20170314-10:05:27_2,"Oder haben Sie schon mal gesehen, dass ein Jäger mit einer Kalaschnikow oder mit einem Sturmgewehr auf die Pirsch gegangen wäre?",oder haben sie schon mal gesehen dass ein jäger mit einer kalaschnikow oder mit einem sturmgewehr auf die pirsch gegangen wäre?,8.4988125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_575/audio_3.wav
it,120478,20170302-0900-PLENARY-2-de_20170302-08:56:09_13,Und deshalb werbe ich um Zustimmung.,und deshalb werbe ich um zustimmung.,2.0,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_295/audio_0.wav
it,2323,20191219-0900-PLENARY-de_20191219-15:15:06_7,"Ich wünsche Ihnen allen wie ich das jedes Jahr sage viel Erfolg, viel Erfolg jedenfalls in dem Maße, in dem es meiner politischen Heimat nicht schadet.",ich wünsche ihnen allen wie ich das jedes jahr sage viel erfolg viel erfolg jedenfalls in dem maße in dem es meiner politischen heimat nicht schadet.,8.159375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_496/audio_3.wav
fr,124841,20190213-0900-PLENARY-de_20190213-10:07:42_3,"Denn auch jenseits der Zentren und Hauptstädte müssen die Menschen spüren, dass die Europäische Union bei ihnen vor Ort erlebbar wird.",denn auch jenseits der zentren und hauptstädte müssen die menschen spüren dass die europäische union bei ihnen vor ort erlebbar wird.,7.958875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_360/audio_1.wav
it,124836,20170911-0900-PLENARY-16-de_20170911-18:18:10_7,"Da heißt es hinschauen, da heißt es etwas zu verändern.",da heißt es hinschauen da heißt es etwas zu verändern.,3.0799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_273/audio_2.wav
de,28219,20130416-0900-PLENARY-7-de_20130416-12:35:04_6,"Ich sage nur, es ist nicht Stil unserer Fraktion, dass wir Kompromisse mit den anderen Institutionen schließen und dann diese Kompromisse nicht geschlossen mittragen, sondern wieder Änderungsanträge stellen.",ich sage nur es ist nicht stil unserer fraktion dass wir kompromisse mit den anderen institutionen schließen und dann diese kompromisse nicht geschlossen mittragen sondern wieder änderungsanträge stellen.,8.94,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_5/audio_6.wav
de,None,20181113-0900-PLENARY-de_20181113-15:22:21_70,"kann. Ich bin überzeugt Europa ist unsere beste Chance auf dauerhaften Frieden, auf dauerhaften Wohlstand, auf eine sichere Zukunft.",kann. ich bin überzeugt europa ist unsere beste chance auf dauerhaften frieden auf dauerhaften wohlstand auf eine sichere zukunft.,8.84,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_73/audio_2.wav
de,28229,20150624-0900-PLENARY-10-de_20150624-14:49:06_17,"Jetzt ist dieser Überschuss zusammengeschmolzen, es ist wieder ein Defizit im Haushalt vorhanden.",jetzt ist dieser überschuss zusammengeschmolzen es ist wieder ein defizit im haushalt vorhanden.,5.22,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_600/audio_7.wav
de,190517,20191113-0900-PLENARY-de_20191113-16:11:06_16,"Aber es ist nicht nur die soziale und wirtschaftliche Entwicklung, die noch immer Grenzen zeichnet, die eigentlich längst verschwunden sein sollten.",aber es ist nicht nur die soziale und wirtschaftliche entwicklung die noch immer grenzen zeichnet die eigentlich längst verschwunden sein sollten.,7.08,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_495/audio_4.wav
de,197445,20201019-0900-PLENARY-de_20201019-19:03:55_2,"was illegal ist, das entscheiden auch im Internet Gerichte und das entscheidet am Ende nicht die Plattform.",was illegal ist das entscheiden auch im internet gerichte und das entscheidet am ende nicht die plattform.,5.7,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_90/audio_4.wav
it,190518,20191021-0900-PLENARY-de_20191021-19:29:05_29,"Hören Sie damit auf, die verlogene Nazikeule gegen uns zu schwingen!",hören sie damit auf die verlogene nazikeule gegen uns zu schwingen!,3.3189375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_33/audio_11.wav
it,124825,20160413-0900-PLENARY-18-de_20160413-17:00:28_9,"Das ist eine schiere Behauptung. Der riesige Datenberg wird aufgeschüttet, und es bleibt unbewiesen, dass das weiterführt.",das ist eine schiere behauptung. der riesige datenberg wird aufgeschüttet und es bleibt unbewiesen dass das weiterführt.,7.9599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_335/audio_10.wav
fr,124825,20151124-0900-PLENARY-13-de_20151124-20:03:51_3,"Der spricht von Bildung und Erziehung, von Internetüberwachung und Terrorfinanzierung.",der spricht von bildung und erziehung von internetüberwachung und terrorfinanzierung.,3.6795,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_403/audio_0.wav
de,96780,20110623-0900-PLENARY-6-de_20110623-11:26:07_6,"Ich hielte es auch für sinnvoll, dass eine Region, die aus besonderen Gründen in finanzielle und wirtschaftliche Schwierigkeiten geraten ist, ebenfalls gefördert wird.",ich hielte es auch für sinnvoll dass eine region die aus besonderen gründen in finanzielle und wirtschaftliche schwierigkeiten geraten ist ebenfalls gefördert wird.,9.6800625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_292/audio_3.wav
de,96728,20121213-0900-PLENARY-10-de_20121213-15:37:16_1,"Die Dalits, auch die Unberührbaren oder Kastenlosen genannt, machen ungefähr ein Viertel der indischen Gesellschaft aus.",die dalits auch die unberührbaren oder kastenlosen genannt machen ungefähr ein viertel der indischen gesellschaft aus.,7.2795,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_590/audio_11.wav
de,1911,20130313-0900-PLENARY-4-de_20130313-12:03:35_4,"Ich habe deshalb keine andere Wahl, als sie jetzt hier zur Abstimmung zu stellen, weil wir die Abstimmung irgendwann durchführen müssen.",ich habe deshalb keine andere wahl als sie jetzt hier zur abstimmung zu stellen weil wir die abstimmung irgendwann durchführen müssen.,7.4394375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_549/audio_10.wav
it,1911,20091216-0900-PLENARY-3-de_20091216-09:39:38_29,Die schwedische Präsidentschaft hat sich viel Mühe gegeben.,die schwedische präsidentschaft hat sich viel mühe gegeben.,3.0,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_394/audio_0.wav
it,1928,20180205-0900-PLENARY-14-de_20180205-18:32:44_4,"Aber bevor wir Einlagensicherungen und Abwicklungsfonds als Teil des Bankenpakets verabschieden, brauchen wir diese Reformen wirklich.",aber bevor wir einlagensicherungen und abwicklungsfonds als teil des bankenpakets verabschieden brauchen wir diese reformen wirklich.,8.4189375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_595/audio_8.wav
de,96844,20150428-0900-PLENARY-18-de_20150428-19:29:38_1,"Ich melde mich als Entwicklungspolitiker in einer Frage, bei der es um humanitäre Hilfe geht.",ich melde mich als entwicklungspolitiker in einer frage bei der es um humanitäre hilfe geht.,7.2989375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_109/audio_4.wav
de,96874,20130116-0900-PLENARY-12-de_20130116-16:33:41_15,"Ich hoffe deshalb, dass dieses Abkommen mit dabei helfen kann, diese unterschiedlichen Probleme gemeinsam zu lösen.",ich hoffe deshalb dass dieses abkommen mit dabei helfen kann diese unterschiedlichen probleme gemeinsam zu lösen.,5.4599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_71/audio_11.wav
it,124832,20181003-0900-PLENARY-de_20181003-21:17:41_2,"Da kommen Menschen unter Vortäuschung einer Straftat nach Europa, indem sie vortäuschen in, Seenot zu sein, sich bewusst in diese Situation begeben.",da kommen menschen unter vortäuschung einer straftat nach europa indem sie vortäuschen in seenot zu sein sich bewusst in diese situation begeben.,9.42,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_35/audio_3.wav
de,124825,20150907-0900-PLENARY-16-de_20150907-19:17:07_5,"Es braucht Wohnraum, Aufenthaltsräume, Versammlungsräume und eine große Kantine.",es braucht wohnraum aufenthaltsräume versammlungsräume und eine große kantine.,4.4,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_620/audio_1.wav
de,28240,20090505-0900-PLENARY-3-de_20090505-10:44:34_5,"Das ist nicht der Punkt, der hier verhandelt werden kann.",das ist nicht der punkt der hier verhandelt werden kann.,3.32,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_281/audio_7.wav
fr,1849,20171004-0900-PLENARY-15-de_20171004-19:16:34_15,"Bände spricht, finde ich, dass gerade die Regierungen von Ungarn und Polen die Staatsanwaltschaft nicht wollen.",bände spricht finde ich dass gerade die regierungen von ungarn und polen die staatsanwaltschaft nicht wollen.,6.3599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_33/audio_7.wav
de,96840,20120201-0900-PLENARY-12-de_20120201-19:42:55_3,positiv nach vorne verläuft.,positiv nach vorne verläuft.,2.0399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_517/audio_3.wav
fr,96874,20120216-0900-PLENARY-4-de_20120216-10:45:36_2,Das 1995 unterzeichnete Assoziierungsabkommen der EU mit Israel weist erhebliche Mängel in seiner Umsetzung auf.,das eintausendneunhundertfünfundneunzig unterzeichnete assoziierungsabkommen der eu mit israel weist erhebliche mängel in seiner umsetzung auf.,7.3791875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_390/audio_0.wav
fr,4289,20200114-0900-PLENARY-de_20200114-10:28:55_1,"Wir stehen am Anfang eines neuen Jahres, eines neuen Jahrzehnts, eines neuen Ratsvorsitzes. Es heißt ja so schön „Jedem Anfang wohnt ein Zauber inne.",wir stehen am anfang eines neuen jahres eines neuen jahrzehnts eines neuen ratsvorsitzes. es heißt ja so schön jedem anfang wohnt ein zauber inne.,8.87925,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_349/audio_5.wav
it,96998,20151027-0900-PLENARY-19-de_20151027-23:33:05_7,"Das soll in der Revisionsklausel, die wir ja klar und deutlich einfordern, entsprechend bald überprüft werden.",das soll in der revisionsklausel die wir ja klar und deutlich einfordern entsprechend bald überprüft werden.,6.7399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_179/audio_6.wav
fr,96646,20110216-0900-PLENARY-15-de_20110216-19:50:32_3,An dieser Prognose hegen ich und meine Fraktion berechtigte Zweifel.,an dieser prognose hegen ich und meine fraktion berechtigte zweifel.,4.3999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_453/audio_10.wav
de,28238,20111114-0900-PLENARY-9-de_20111114-17:46:02_6,"Das gilt nicht nur für Lyon Turin, das gilt für Stuttgart 21 genauso.",das gilt nicht nur für lyon turin das gilt für stuttgart einundzwanzig genauso.,4.5591875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_30/audio_5.wav
it,96873,20131120-0900-PLENARY-17-de_20131120-17:56:05_18,Mit über 600 Partnern sprechen wir vom weltweit größten Unternehmensnetzwerk.,mit über sechshundert partnern sprechen wir vom weltweit größten unternehmensnetzwerk.,5.74,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_286/audio_1.wav
